DATAFLOW,LAST UPDATE,freq,indic_is,ind_type,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Finland,2012,65.37,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Finland,2013,65.19,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Finland,2014,68.38,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Finland,2015,69.29,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Finland,2016,67.44,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Finland,2017,70.82,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Finland,2018,69.90,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Finland,2019,73.14,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2006,22.05,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2007,33.95,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2008,40.02,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2009,43.91,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2010,54.02,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2011,53.37,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2012,56.98,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2013,58.65,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2014,62.18,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2015,64.62,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2016,65.75,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2017,66.70,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2018,67.12,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,France,2019,70.17,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2007,7.37,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2008,6.98,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2009,10.07,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2010,14.13,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2011,17.11,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2012,23.08,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2013,26.40,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2014,27.66,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2015,31.38,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2016,33.24,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2017,28.78,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2018,35.21,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Croatia,2019,45.30,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2004,4.17,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2005,8.08,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2006,7.07,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2007,11.07,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2008,13.51,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2009,15.58,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2010,17.95,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2011,22.19,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2012,25.21,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2013,28.85,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2014,32.52,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2015,35.79,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2016,38.84,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2017,38.56,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2018,41.16,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Hungary,2019,49.18,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2004,14.25,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2005,19.10,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2006,27.64,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2007,33.07,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2008,35.61,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2009,36.80,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2010,36.37,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2011,42.80,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2012,45.56,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2013,45.72,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2014,50.47,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2015,51.43,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2016,59.22,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2017,53.09,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2018,58.95,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Ireland,2019,66.59,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2004,36.66,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2005,44.03,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2006,49.99,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2007,50.03,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2008,46.71,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2009,43.93,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2010,44.72,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2011,48.73,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2012,54.28,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2013,55.76,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2014,66.39,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2017,76.18,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2018,75.30,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Iceland,2019,79.71,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2005,5.85,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2006,8.53,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2007,9.60,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2008,10.78,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2009,12.44,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2010,14.72,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2011,15.43,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2012,16.75,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2013,19.66,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2014,22.29,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2015,26.39,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2016,28.98,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2017,32.17,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2018,35.65,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Italy,2019,38.28,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2004,1.02,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2005,2.16,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2006,4.25,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2007,5.52,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2008,5.84,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2009,8.48,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2010,10.75,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2011,15.65,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2012,19.64,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2013,25.53,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2014,25.95,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2015,31.75,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2016,33.39,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2017,38.14,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2018,43.35,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Lithuania,2019,48.41,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2004,39.62,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2005,39.03,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2006,44.22,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2007,46.75,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2008,49.47,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2009,58.46,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2010,59.87,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2011,64.90,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2012,67.69,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals,Luxembourg,2013,69.97,,
